user_id,item_id,score
2437,21,0
2439,5,1
2439,6,0
2439,7,1
2439,8,1
2439,24,1
2439,9,1
2439,10,1
2439,11,1
2439,12,1
2439,22,1
2439,13,1
2439,14,1
2439,15,1
2439,25,1
2439,16,1
2439,17,1
2439,26,1
2439,23,1
2439,18,0
2439,19,1
2439,20,1
2439,21,1
2438,5,1
2438,6,0
2438,7,1
2438,9,1
2438,10,1
2438,11,1
2438,12,1
2438,22,1
2438,13,1
2438,16,1
2438,17,1
2438,18,1
2438,20,1
2438,21,1
2441,5,1
2441,6,1
2441,7,1
2441,8,1
2441,9,1
2441,10,1
2441,11,1
2441,12,1
2441,22,1
2441,13,1
2441,14,1
2441,15,1
2441,25,1
2441,16,1
2441,17,1
2441,26,1
2441,23,1
2441,18,1
2441,19,1
2441,20,1
2441,21,1
2440,5,1
2440,6,1
2440,7,1
2440,8,1
2440,24,1
2440,9,0
2440,10,1
2440,11,1
2440,12,1
2440,22,1
2440,14,1
2440,16,1
2440,17,1
2440,26,1
2440,18,1
2440,19,1
2440,20,1
2440,21,1
2442,6,1
2442,8,1
2442,24,1
2442,9,1
2442,10,1
2442,11,1
2442,12,1
2442,13,1
2442,15,1
2442,25,1
2442,17,1
2442,18,0
2442,20,0
2442,21,1
2443,5,1
2443,6,1
2443,7,1
2443,8,1
2443,24,1
2443,9,1
2443,10,1
2443,11,0
2443,12,1
2443,13,1
2443,14,1
2443,25,1
2443,17,1
2443,23,1
2443,18,1
2443,20,1
2443,21,1
2445,5,1
2445,6,1
2445,7,1
2445,8,1
2445,24,1
2445,9,1
2445,10,1
2445,11,1
2445,12,1
2445,22,1
2445,15,1
2445,25,1
2445,16,1
2445,17,1
2445,23,1
2445,18,1
2445,19,1
2445,20,1
2445,21,1
2444,6,0
2444,8,1
2444,9,0
2444,10,0
2444,11,1
2444,12,1
2444,22,1
2444,13,1
2444,15,1
2444,17,1
2444,18,1
2444,19,1
2444,20,1
2444,21,1
2446,5,1
2446,6,1
2446,7,1
2446,8,1
2446,9,1
2446,10,1
2446,11,1
2446,12,1
2446,22,1
2446,13,0
2446,15,1
2446,25,1
2446,16,1
2446,17,1
2446,26,1
2446,18,1
2446,20,1
2446,21,0
2447,5,1
2447,6,0
2447,7,1
2447,8,1
2447,24,1
2447,9,1
2447,10,1
2447,11,1
2447,12,1
2447,22,1
2447,14,1
2447,15,1
2447,17,1
2447,23,1
2447,18,1
2447,19,1
2447,20,1
2447,21,0
2448,5,1
2448,6,1
2448,7,1
2448,8,1
2448,24,1
2448,9,1
2448,10,1
2448,11,1
2448,12,1
2448,22,1
2448,14,1
2448,15,1
2448,25,1
2448,16,1
2448,17,1
2448,26,1
2448,23,1
2448,18,1
2448,20,1
2448,21,1
2451,6,1
2451,7,1
2451,8,0
2451,24,1
2451,9,1
2451,10,1
2451,11,1
2451,12,0
2451,22,1
2451,13,1
2451,14,1
2451,15,1
2451,25,1
2451,17,1
2451,23,1
2451,18,1
2451,20,1
2451,21,1
2449,6,0
2449,7,1
2449,8,1
2449,9,0
2449,10,0
2449,11,1
2449,12,1
2449,22,0
2449,14,1
2449,18,1
2449,19,1
2449,20,0
2449,21,1
2450,6,1
2450,8,1
2450,24,1
2450,9,1
2450,10,1
2450,11,1
2450,12,1
2450,22,1
2450,13,1
2450,14,1
2450,15,1
2450,25,1
2450,16,1
2450,17,1
2450,23,1
2450,18,1
2450,19,1
2450,21,1
2452,6,1
2452,7,1
2452,8,0
2452,9,0
2452,10,1
2452,11,0
2452,12,1
2452,13,1
2452,14,1
2452,25,1
2452,16,1
2452,17,1
2452,23,1
2452,18,1
2452,19,1
2452,21,1
2453,6,0
2453,7,1
2453,8,1
2453,9,1
2453,10,0
2453,11,0
2453,12,1
2453,22,1
2453,13,1
2453,25,1
2453,16,1
2453,17,1
2453,18,1
2453,19,1
2453,21,1
2454,5,1
2454,6,0
2454,7,1
2454,8,1
2454,9,1
2454,10,1
2454,11,1
2454,12,1
2454,22,1
2454,13,1
2454,14,1
2454,15,1
2454,25,1
2454,16,1
2454,17,1
2454,23,1
2454,18,1
2454,19,1
2454,20,1
2454,21,1
2455,6,0
2455,8,1
2455,24,1
2455,9,1
2455,10,1
2455,11,0
2455,12,1
2455,22,1
2455,13,1
2455,15,1
2455,25,1
2455,16,1
2455,17,1
2455,23,1
2455,18,1
2455,19,1
2455,20,1
2455,21,1
2456,5,1
2456,6,0
2456,7,1
2456,8,1
2456,24,1
2456,9,1
2456,10,1
2456,11,1
2456,12,1
2456,22,1
2456,13,1
2456,14,1
2456,15,1
2456,16,1
2456,17,1
2456,26,1
2456,23,1
2456,18,1
2456,19,1
2456,20,1
2456,21,1
2457,6,1
2457,7,1
2457,8,0
2457,24,1
2457,9,1
2457,10,1
2457,11,1
2457,12,1
2457,14,1
2457,15,1
2457,25,1
2457,16,1
2457,17,1
2457,26,1
2457,23,1
2457,18,1
2457,21,1
2458,6,1
2458,7,1
2458,24,1
2458,9,1
2458,10,0
2458,11,1
2458,12,1
2458,22,1
2458,13,1
2458,14,1
2458,15,1
2458,25,1
2458,16,1
2458,17,1
2458,26,1
2458,18,1
2458,19,1
2458,20,1
2458,21,0
2460,6,0
2460,7,1
2460,8,1
2460,9,1
2460,10,0
2460,11,1
2460,12,1
2460,13,1
2460,15,1
2460,16,1
2460,17,1
2460,18,1
2460,19,1
2460,20,1
2460,21,1
2459,5,1
2459,6,1
2459,7,1
2459,8,1
2459,24,1
2459,9,0
2459,10,1
2459,11,1
2459,12,1
2459,22,1
2459,13,1
2459,15,1
2459,25,1
2459,17,1
2459,26,1
2459,18,1
2459,19,1
2459,20,1
2459,21,1
2461,5,1
2461,6,1
2461,7,1
2461,8,1
2461,24,1
2461,9,1
2461,10,1
2461,11,1
2461,12,0
2461,22,1
2461,13,1
2461,14,1
2461,15,1
2461,25,1
2461,16,1
2461,17,1
2461,26,1
2461,18,0
2461,19,1
2461,20,1
2461,21,1
2462,5,1
2462,6,0
2462,7,1
2462,8,1
2462,24,1
2462,9,1
2462,10,1
2462,11,1
2462,12,1
2462,22,1
2462,13,1
2462,15,1
2462,25,1
2462,16,1
2462,17,1
2462,26,1
2462,23,1
2462,18,1
2462,19,1
2462,20,1
2462,21,1
2463,5,1
2463,6,0
2463,7,1
2463,8,0
2463,24,1
2463,9,0
2463,10,1
2463,11,1
2463,12,1
2463,13,1
2463,14,1
2463,25,1
2463,17,1
2463,18,1
2463,19,1
2463,21,1
2464,6,1
2464,8,0
2464,9,1
2464,10,0
2464,11,1
2464,12,1
2464,13,0
2464,23,0
2464,18,1
2464,21,1
2465,5,1
2465,6,0
2465,8,1
2465,9,0
2465,10,0
2465,11,1
2465,12,0
2465,22,0
2465,14,1
2465,15,0
2465,25,0
2465,17,0
2465,26,0
2465,23,0
2465,18,0
2465,19,1
2465,20,0
2465,21,1
2466,6,1
2466,7,1
2466,8,1
2466,24,1
2466,9,1
2466,10,1
2466,11,1
2466,12,1
2466,22,1
2466,15,1
2466,16,1
2466,17,1
2466,18,1
2466,19,1
2466,20,1
2466,21,1
2467,6,1
2467,7,1
2467,8,1
2467,24,1
2467,9,1
2467,10,0
2467,11,1
2467,12,1
2467,22,1
2467,13,1
2467,15,1
2467,25,1
2467,16,1
2467,17,1
2467,23,1
2467,18,1
2467,19,1
2467,20,1
2467,21,1
2469,5,1
2469,6,0
2469,7,1
2469,8,1
2469,24,1
2469,9,1
2469,10,1
2469,11,1
2469,12,1
2469,22,1
2469,13,1
2469,14,1
2469,15,1
2469,25,1
2469,16,1
2469,17,1
2469,23,1
2469,18,1
2469,19,1
2469,20,1
2469,21,1
2468,5,1
2468,6,0
2468,7,1
2468,8,1
2468,9,1
2468,10,0
2468,11,1
2468,12,1
2468,22,1
2468,13,1
2468,14,1
2468,15,1
2468,25,1
2468,16,1
2468,17,1
2468,26,1
2468,23,1
2468,18,1
2468,19,1
2468,20,1
2468,21,0
2470,6,0
2470,8,1
2470,9,1
2470,10,1
2470,11,1
2470,12,1
2470,22,1
2470,15,1
2470,16,0
2470,17,1
2470,26,0
2470,18,1
2470,20,1
2470,21,1
2471,5,1
2471,6,1
2471,7,1
2471,8,0
2471,24,1
2471,9,1
2471,10,0
2471,11,1
2471,12,1
2471,22,1
2471,13,1
2471,14,1
2471,15,1
2471,17,1
2471,23,1
2471,18,1
2471,19,1
2471,20,1
2471,21,1
2473,5,1
2473,6,1
2473,7,1
2473,8,1
2473,24,1
2473,9,1
2473,10,1
2473,11,1
2473,12,1
2473,22,1
2473,13,1
2473,14,1
2473,15,1
2473,25,1
2473,16,1
2473,17,1
2473,26,1
2473,23,1
2473,18,1
2473,19,1
2473,20,1
2473,21,0
2472,6,0
2472,8,1
2472,9,1
2472,10,0
2472,11,1
2472,12,1
2472,22,1
2472,13,1
2472,15,1
2472,16,1
2472,17,1
2472,18,1
2472,19,1
2472,21,1
2474,5,1
2474,6,1
2474,8,1
2474,9,1
2474,10,1
2474,11,0
2474,12,1
2474,16,1
2474,17,1
2474,23,1
2474,18,1
2474,19,1
2474,20,1
2474,21,1
2475,5,1
2475,6,1
2475,7,1
2475,8,1
2475,9,0
2475,10,0
2475,11,1
2475,12,1
2475,22,1
2475,14,1
2475,15,1
2475,25,1
2475,16,1
2475,17,1
2475,26,1
2475,23,1
2475,18,1
2475,19,1
2475,20,1
2475,21,1
2476,6,1
2476,7,1
2476,8,1
2476,24,1
2476,9,1
2476,10,1
2476,11,1
2476,12,1
2476,22,1
2476,13,1
2476,15,1
2476,25,1
2476,16,1
2476,17,1
2476,26,1
2476,23,1
2476,18,1
2476,19,1
2476,20,1
2476,21,1
2478,5,1
2478,6,0
2478,7,1
2478,9,1
2478,10,1
2478,11,1
2478,12,1
2478,22,1
2478,15,1
2478,16,1
2478,17,1
2478,26,1
2478,18,1
2478,21,1
2477,6,1
2477,9,1
2477,10,0
2477,11,1
2477,12,0
2477,22,0
2477,13,0
2477,25,0
2477,17,0
2477,26,0
2477,23,0
2477,18,1
2477,20,1
2477,21,1
2479,5,1
2479,6,0
2479,7,1
2479,8,1
2479,24,1
2479,9,1
2479,10,1
2479,11,1
2479,12,1
2479,14,1
2479,15,1
2479,25,1
2479,16,1
2479,17,1
2479,23,1
2479,18,1
2479,19,1
2479,20,1
2479,21,1
2481,6,0
2481,7,1
2481,8,0
2481,24,1
2481,9,1
2481,10,0
2481,11,1
2481,12,1
2481,22,1
2481,13,0
2481,16,1
2481,17,1
2481,26,1
2481,23,1
2481,18,1
2481,19,1
2481,20,1
2481,21,1
2480,5,1
2480,6,0
2480,7,1
2480,8,1
2480,9,1
2480,10,1
2480,11,1
2480,12,1
2480,22,1
2480,14,1
2480,15,1
2480,25,1
2480,16,1
2480,17,1
2480,26,1
2480,23,1
2480,18,1
2480,19,1
2480,20,1
2480,21,0
2483,6,0
2483,7,1
2483,8,1
2483,24,1
2483,9,1
2483,10,0
2483,11,1
2483,12,1
2483,22,1
2483,13,0
2483,14,1
2483,15,1
2483,25,1
2483,17,1
2483,26,0
2483,18,1
2483,19,1
2483,21,1
2482,6,1
2482,7,1
2482,8,0
2482,24,1
2482,9,0
2482,10,1
2482,11,1
2482,12,1
2482,22,1
2482,15,1
2482,16,1
2482,17,1
2482,26,1
2482,18,1
2482,19,0
2482,20,1
2482,21,1
2484,5,1
2484,6,1
2484,7,1
2484,8,1
2484,24,1
2484,9,1
2484,10,1
2484,11,1
2484,12,1
2484,22,1
2484,13,1
2484,16,1
2484,17,1
2484,23,1
2484,18,1
2484,19,1
2484,20,1
2484,21,1
2485,17,1
2485,18,1
2485,19,1
2485,20,1
2485,21,1
2485,5,1
2485,6,1
2485,7,1
2485,8,0
2485,24,1
2485,9,1
2485,10,1
2485,11,0
2485,12,1
2485,13,0
2485,14,1
2485,15,1
2485,25,1
2485,16,1
2487,6,0
2487,7,0
2487,8,1
2487,9,0
2487,10,0
2487,11,1
2487,12,0
2487,22,1
2487,13,0
2487,15,0
2487,16,0
2487,17,1
2487,26,0
2487,23,0
2487,18,0
2487,21,1
2486,5,1
2486,6,0
2486,7,1
2486,8,1
2486,24,1
2486,9,1
2486,10,1
2486,11,1
2486,12,1
2486,22,1
2486,14,1
2486,15,1
2486,25,1
2486,16,1
2486,17,1
2486,23,1
2486,18,1
2486,19,1
2486,20,1
2486,21,1
2488,6,0
2488,8,1
2488,9,0
2488,10,0
2488,11,0
2488,12,1
2488,13,1
2488,15,0
2488,17,1
2488,18,1
2488,19,1
2488,20,1
2488,21,1
2490,5,1
2490,6,0
2490,7,1
2490,8,1
2490,24,1
2490,9,0
2490,10,0
2490,11,1
2490,12,1
2490,22,1
2490,14,1
2490,15,1
2490,25,1
2490,16,1
2490,17,1
2490,26,1
2490,23,1
2490,18,1
2490,19,1
2490,20,1
2490,21,0
2489,6,1
2489,7,1
2489,8,0
2489,9,1
2489,10,1
2489,11,1
2489,12,1
2489,25,1
2489,16,1
2489,17,1
2489,23,1
2489,18,1
2489,20,1
2489,21,0
2491,6,1
2491,7,1
2491,8,1
2491,24,1
2491,9,1
2491,10,0
2491,11,1
2491,12,1
2491,22,1
2491,13,0
2491,16,1
2491,18,0
2491,19,1
2491,20,1
2491,21,1
2492,6,1
2492,7,1
2492,8,0
2492,24,1
2492,9,1
2492,10,1
2492,11,1
2492,12,1
2492,22,0
2492,13,0
2492,15,0
2492,17,1
2492,18,1
2492,21,1
3992,5,0
3992,6,0
3992,7,1
3992,8,0
3992,9,1
3992,10,0
3992,11,1
3992,12,1
3992,22,1
3992,15,1
3992,16,1
3992,17,1
3992,26,1
3992,23,1
3992,18,1
3992,20,1
3992,21,1
2493,5,1
2493,6,1
2493,8,1
2493,24,1
2493,9,1
2493,10,1
2493,11,1
2493,12,1
2493,14,1
2493,25,1
2493,17,1
2493,23,1
2493,18,1
2493,19,1
2493,20,1
2493,21,1
2495,6,0
2495,8,0
2495,9,1
2495,10,1
2495,11,1
2495,12,1
2495,15,1
2495,17,1
2495,18,1
2495,19,1
2495,20,1
2495,21,1
2494,6,1
2494,7,1
2494,8,1
2494,24,1
2494,9,1
2494,10,1
2494,11,1
2494,12,1
2494,13,1
2494,14,1
2494,15,1
2494,25,1
2494,17,1
2494,23,1
2494,18,0
2494,19,1
2494,20,1
2494,21,1
2498,5,1
2498,6,1
2498,8,1
2498,9,0
2498,10,1
2498,11,0
2498,12,1
2498,22,1
2498,13,1
2498,14,1
2498,15,1
2498,17,1
2498,26,1
2498,23,1
2498,18,1
2498,19,1
2498,21,1
2496,6,1
2496,7,1
2496,8,1
2496,24,1
2496,9,1
2496,10,1
2496,11,1
2496,12,1
2496,22,1
2496,14,1
2496,15,1
2496,25,1
2496,17,1
2496,26,1
2496,23,1
2496,18,1
2496,19,1
2496,20,1
2496,21,1
2497,5,1
2497,6,1
2497,7,1
2497,24,1
2497,9,0
2497,10,1
2497,11,1
2497,12,1
2497,22,1
2497,13,1
2497,25,1
2497,18,0
2497,19,1
2497,21,1
2499,5,1
2499,6,0
2499,7,1
2499,8,1
2499,9,0
2499,10,1
2499,11,1
2499,12,1
2499,22,1
2499,14,1
2499,15,1
2499,25,1
2499,16,1
2499,17,1
2499,23,1
2499,18,1
2499,20,1
2499,21,1
2500,13,1
2500,14,1
2500,15,1
2500,25,1
2500,16,1
2500,17,1
2500,26,1
2500,23,1
2500,18,1
2500,19,1
2500,20,1
2500,21,1
2500,6,1
2500,7,1
2500,24,1
2500,9,1
2500,10,1
2500,11,1
2500,12,1
2500,22,1
2502,5,1
2502,6,0
2502,7,1
2502,8,1
2502,24,1
2502,9,1
2502,10,1
2502,11,1
2502,12,1
2502,22,1
2502,14,1
2502,15,1
2502,16,1
2502,17,1
2502,26,1
2502,23,1
2502,18,1
2502,19,1
2502,20,1
2502,21,1
2501,5,1
2501,6,0
2501,7,1
2501,8,0
2501,24,1
2501,9,1
2501,10,1
2501,11,1
2501,12,1
2501,13,1
2501,14,1
2501,25,1
2501,16,1
2501,17,1
2501,23,1
2501,18,1
2501,19,1
2501,21,1
2503,6,0
2503,7,1
2503,8,1
2503,24,1
2503,9,1
2503,10,1
2503,11,1
2503,12,1
2503,22,1
2503,14,1
2503,15,1
2503,25,1
2503,16,1
2503,17,1
2503,18,1
2503,21,1
2504,5,1
2504,6,1
2504,7,1
2504,8,0
2504,9,1
2504,10,1
2504,11,1
2504,12,1
2504,14,1
2504,15,1
2504,25,1
2504,16,1
2504,23,1
2504,18,1
2504,19,1
2504,20,1
2504,21,1
2505,6,1
2505,7,1
2505,9,0
2505,10,1
2505,11,1
2505,12,1
2505,22,1
2505,13,1
2505,15,1
2505,17,1
2505,26,0
2505,18,1
2505,19,1
2505,20,1
2505,21,1
2507,6,0
2507,7,1
2507,8,1
2507,9,0
2507,10,1
2507,11,1
2507,12,1
2507,22,1
2507,15,1
2507,25,1
2507,17,1
2507,23,1
2507,18,1
2507,19,1
2507,20,1
2507,21,1
2508,6,0
2508,7,1
2508,24,1
2508,9,1
2508,10,1
2508,11,0
2508,12,1
2508,22,1
2508,13,1
2508,15,1
2508,25,1
2508,17,1
2508,26,1
2508,23,1
2508,18,1
2508,19,1
2508,20,1
2508,21,1
2506,6,1
2506,8,1
2506,24,0
2506,9,0
2506,10,0
2506,11,1
2506,12,1
2506,13,1
2506,25,0
2506,17,1
2506,18,1
2506,21,1
3993,6,1
3993,7,1
3993,9,0
3993,10,1
3993,11,0
3993,12,1
3993,22,1
3993,13,1
3993,14,1
3993,17,1
3993,23,1
3993,18,1
3993,19,1
3993,21,1
2509,5,1
2509,6,0
2509,7,1
2509,8,0
2509,9,1
2509,10,0
2509,11,1
2509,12,0
2509,13,0
2509,25,0
2509,16,1
2509,17,1
2509,23,1
2509,18,0
2509,19,1
2509,21,1
2510,6,0
2510,7,1
2510,8,1
2510,24,1
2510,9,0
2510,10,1
2510,11,0
2510,12,0
2510,13,1
2510,15,1
2510,18,1
2510,21,0
2511,5,1
2511,6,1
2511,7,1
2511,8,1
2511,24,1
2511,9,0
2511,10,1
2511,11,1
2511,12,1
2511,13,1
2511,14,1
2511,25,1
2511,16,1
2511,17,1
2511,18,0
2511,19,1
2511,20,1
2511,21,1
2512,15,1
2512,25,1
2512,17,1
2512,26,1
2512,23,1
2512,18,1
2512,19,1
2512,21,1
2512,5,1
2512,6,0
2512,7,1
2512,8,1
2512,9,0
2512,10,0
2512,11,0
2512,12,1
2512,22,1
2512,13,1
2514,5,1
2514,6,1
2514,7,1
2514,8,1
2514,24,1
2514,9,1
2514,10,1
2514,11,1
2514,12,1
2514,22,1
2514,14,1
2514,15,1
2514,25,1
2514,16,1
2514,17,1
2514,26,1
2514,23,1
2514,18,0
2514,19,1
2514,20,1
2514,21,1
2513,5,1
2513,6,0
2513,7,1
2513,8,1
2513,24,1
2513,9,0
2513,10,1
2513,11,0
2513,12,1
2513,22,1
2513,13,1
2513,25,1
2513,17,1
2513,23,1
2513,18,1
2513,19,1
2513,21,1
2517,5,1
2517,6,1
2517,8,1
2517,9,0
2517,10,1
2517,11,1
2517,12,1
2517,14,1
2517,25,1
2517,16,1
2517,17,1
2517,23,1
2517,18,1
2517,19,1
2517,20,1
2517,21,1
2516,5,1
2516,6,0
2516,7,1
2516,8,1
2516,9,1
2516,10,1
2516,11,1
2516,12,1
2516,14,1
2516,25,1
2516,17,1
2516,26,1
2516,23,1
2516,18,1
2516,20,1
2516,21,1
2515,6,0
2515,8,1
2515,9,0
2515,10,1
2515,11,1
2515,12,1
2515,13,0
2515,15,1
2515,17,1
2515,18,1
2515,21,0
2519,5,1
2519,6,0
2519,7,1
2519,8,0
2519,24,1
2519,9,1
2519,10,0
2519,11,1
2519,12,0
2519,25,1
2519,17,1
2519,23,1
2519,18,1
2519,19,1
2519,20,1
2519,21,0
2520,5,1
2520,6,1
2520,7,1
2520,8,1
2520,24,1
2520,9,0
2520,10,0
2520,11,1
2520,12,1
2520,22,1
2520,13,1
2520,14,1
2520,15,1
2520,25,1
2520,17,1
2520,26,1
2520,23,1
2520,18,1
2520,19,1
2520,20,1
2520,21,1
2518,5,0
2518,6,1
2518,7,0
2518,8,1
2518,9,1
2518,10,0
2518,11,1
2518,12,1
2518,13,1
2518,14,0
2518,15,0
2518,25,0
2518,26,0
2518,18,1
2518,21,0
2521,6,1
2521,7,1
2521,8,1
2521,24,1
2521,9,1
2521,10,1
2521,11,1
2521,12,1
2521,22,1
2521,13,1
2521,15,1
2521,25,1
2521,16,1
2521,17,1
2521,26,1
2521,18,1
2521,19,1
2521,20,1
2521,21,1
2524,6,0
2524,7,0
2524,8,0
2524,24,1
2524,9,1
2524,10,1
2524,11,1
2524,12,1
2524,13,1
2524,14,1
2524,15,1
2524,16,1
2524,18,1
2524,19,1
2524,20,1
2524,21,1
2522,6,0
2522,7,1
2522,8,1
2522,9,0
2522,10,0
2522,11,0
2522,12,1
2522,22,1
2522,15,0
2522,26,0
2522,23,0
2522,18,0
2522,20,1
2522,21,0
2523,6,1
2523,7,1
2523,8,0
2523,9,0
2523,10,1
2523,11,1
2523,12,1
2523,13,1
2523,14,0
2523,26,0
2523,18,1
2523,19,1
2523,20,1
2523,21,0
2525,6,0
2525,7,1
2525,8,1
2525,24,1
2525,9,0
2525,10,1
2525,11,1
2525,12,1
2525,22,1
2525,13,0
2525,15,1
2525,25,1
2525,16,1
2525,17,1
2525,18,0
2525,19,1
2525,20,1
2525,21,1
2527,5,1
2527,6,0
2527,7,1
2527,24,1
2527,9,1
2527,10,1
2527,11,1
2527,12,1
2527,22,1
2527,13,1
2527,14,1
2527,15,1
2527,17,1
2527,26,1
2527,18,1
2527,19,1
2527,20,1
2527,21,0
2526,5,1
2526,6,1
2526,7,1
2526,8,1
2526,24,1
2526,9,0
2526,10,0
2526,11,0
2526,12,0
2526,22,1
2526,15,1
2526,18,0
2526,19,1
2526,20,1
2526,21,0
2528,6,1
2528,7,1
2528,8,0
2528,24,1
2528,9,1
2528,10,1
2528,11,1
2528,12,1
2528,13,0
2528,25,1
2528,17,1
2528,26,1
2528,23,1
2528,18,1
2528,19,1
2528,20,1
2528,21,1
2529,5,1
2529,6,0
2529,7,1
2529,8,1
2529,24,1
2529,9,1
2529,10,1
2529,11,1
2529,12,1
2529,22,1
2529,13,1
2529,14,1
2529,15,1
2529,25,1
2529,16,1
2529,17,1
2529,26,1
2529,23,1
2529,18,1
2529,19,1
2529,20,1
2529,21,1
2530,6,1
2530,7,1
2530,8,1
2530,24,1
2530,9,1
2530,10,1
2530,11,1
2530,12,1
2530,22,1
2530,13,1
2530,25,1
2530,17,1
2530,23,1
2530,18,1
2530,19,1
2530,20,1
2530,21,1
2531,6,0
2531,7,1
2531,8,1
2531,9,1
2531,10,1
2531,11,1
2531,12,1
2531,13,1
2531,14,1
2531,25,1
2531,16,1
2531,17,1
2531,23,1
2531,18,1
2531,19,1
2531,20,1
2531,21,1
2532,5,1
2532,6,1
2532,7,1
2532,8,0
2532,9,1
2532,10,0
2532,11,1
2532,12,1
2532,14,1
2532,15,1
2532,25,1
2532,17,1
2532,26,1
2532,18,1
2532,19,1
2532,20,1
2532,21,1
2533,5,1
2533,6,1
2533,8,0
2533,9,0
2533,10,0
2533,11,1
2533,12,0
2533,22,1
2533,13,0
2533,26,0
2533,18,0
2533,20,1
2533,21,1
2535,6,0
2535,7,1
2535,8,1
2535,9,1
2535,10,1
2535,11,1
2535,12,1
2535,15,1
2535,25,1
2535,17,1
2535,18,1
2535,20,1
2535,21,0
2534,5,1
2534,6,1
2534,8,1
2534,24,1
2534,9,1
2534,10,1
2534,11,1
2534,12,1
2534,22,1
2534,13,1
2534,15,1
2534,25,1
2534,16,1
2534,17,1
2534,26,1
2534,23,1
2534,18,1
2534,19,1
2534,20,1
2534,21,0
2536,5,1
2536,6,1
2536,7,1
2536,8,1
2536,24,1
2536,9,1
2536,10,1
2536,11,1
2536,12,1
2536,22,1
2536,13,1
2536,14,1
2536,15,1
2536,25,1
2536,16,1
2536,17,1
2536,26,1
2536,23,1
2536,18,0
2536,19,1
2536,20,1
2536,21,1
2537,5,1
2537,6,1
2537,7,1
2537,8,1
2537,24,1
2537,9,1
2537,10,1
2537,11,1
2537,12,1
2537,22,1
2537,14,1
2537,15,1
2537,25,1
2537,16,1
2537,17,1
2537,26,1
2537,23,1
2537,18,1
2537,19,1
2537,20,1
2537,21,1
2539,5,1
2539,6,1
2539,7,1
2539,8,1
2539,9,1
2539,10,1
2539,11,1
2539,12,1
2539,22,1
2539,13,1
2539,14,1
2539,15,1
2539,25,1
2539,16,1
2539,17,1
2539,23,1
2539,18,1
2539,19,1
2539,20,1
2539,21,1
2538,6,0
2538,7,1
2538,8,1
2538,24,1
2538,9,1
2538,10,1
2538,11,1
2538,12,1
2538,22,1
2538,13,1
2538,14,1
2538,15,1
2538,25,1
2538,16,1
2538,17,1
2538,26,1
2538,23,1
2538,18,1
2538,20,1
2538,21,1
2540,5,0
2540,6,0
2540,24,0
2540,9,1
2540,10,1
2540,11,0
2540,12,1
2540,13,0
2540,14,0
2540,25,0
2540,26,0
2540,23,0
2540,18,1
2540,20,0
2540,21,1
2541,5,1
2541,6,0
2541,8,1
2541,9,0
2541,10,0
2541,11,1
2541,12,1
2541,22,1
2541,13,1
2541,15,1
2541,25,0
2541,17,1
2541,18,0
2541,19,1
2541,21,1
2542,5,1
2542,6,0
2542,7,1
2542,8,0
2542,24,1
2542,9,1
2542,10,0
2542,11,1
2542,12,1
2542,14,1
2542,15,1
2542,16,1
2542,17,1
2542,23,1
2542,18,1
2542,21,1
2543,5,1
2543,6,0
2543,7,1
2543,8,1
2543,24,1
2543,9,1
2543,10,1
2543,11,1
2543,12,1
2543,22,1
2543,13,1
2543,14,1
2543,15,1
2543,25,1
2543,17,1
2543,23,1
2543,18,1
2543,19,1
2543,20,1
2543,21,1
2544,5,1
2544,6,0
2544,7,1
2544,8,1
2544,24,1
2544,9,1
2544,10,1
2544,11,1
2544,12,1
2544,14,1
2544,15,1
2544,17,1
2544,26,1
2544,18,1
2544,19,1
2544,20,1
2544,21,1
2545,5,1
2545,6,1
2545,7,1
2545,8,1
2545,24,1
2545,9,1
2545,10,1
2545,11,1
2545,12,1
2545,22,1
2545,13,1
2545,14,1
2545,15,1
2545,25,1
2545,16,1
2545,17,1
2545,26,1
2545,23,1
2545,18,0
2545,19,1
2545,20,1
2545,21,1
2547,5,1
2547,6,0
2547,7,1
2547,8,1
2547,9,1
2547,10,0
2547,11,1
2547,12,1
2547,22,1
2547,13,1
2547,14,1
2547,15,1
2547,25,1
2547,17,1
2547,26,1
2547,23,1
2547,18,1
2547,19,1
2547,20,1
2547,21,0
2546,5,1
2546,6,0
2546,7,1
2546,8,0
2546,24,1
2546,9,1
2546,10,1
2546,11,1
2546,12,1
2546,13,1
2546,15,1
2546,25,1
2546,16,1
2546,17,1
2546,23,1
2546,18,1
2546,19,1
2546,20,1
2546,21,1
2548,6,0
2548,7,1
2548,24,1
2548,9,1
2548,10,1
2548,11,1
2548,12,0
2548,22,1
2548,13,1
2548,14,1
2548,15,1
2548,16,1
2548,17,1
2548,18,1
2548,19,1
2548,20,1
2548,21,0
2550,6,0
2550,7,1
2550,8,1
2550,24,1
2550,9,0
2550,10,1
2550,11,1
2550,12,1
2550,22,1
2550,13,1
2550,14,1
2550,15,1
2550,25,1
2550,16,1
2550,17,1
2550,26,1
2550,23,1
2550,18,1
2550,19,1
2550,20,1
2550,21,1
2549,6,0
2549,24,1
2549,9,1
2549,10,1
2549,11,1
2549,12,1
2549,22,1
2549,13,1
2549,14,0
2549,15,0
2549,25,0
2549,16,1
2549,17,1
2549,26,0
2549,18,0
2549,19,1
2549,20,1
2549,21,1
2551,5,1
2551,6,1
2551,7,1
2551,24,1
2551,9,1
2551,10,1
2551,11,1
2551,12,1
2551,13,0
2551,14,1
